kind,layer,category,name,lat,lon,coord_quality,address,ward,machiaza,dist_ueno_m,source,congestion_m,congestion_near
飲食店,食べる,飲食店営業（一般・軽食喫茶）,彩夏,35.711819,139.796631,point,浅草一丁目３２番３号,台東区,浅草,2042,台東区 食品衛生営業施設一覧,9,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,まねき猫,35.712299,139.796631,point,浅草一丁目３２番７号,台東区,浅草,2032,台東区 食品衛生営業施設一覧,44,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,雷レモンサワー,35.712357,139.79689,point,浅草一丁目３２番９号,台東区,浅草,2053,台東区 食品衛生営業施設一覧,57,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,みつや,35.712017,139.797058,point,浅草一丁目３２番１３号,台東区,浅草,2075,台東区 食品衛生営業施設一覧,43,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,むっちゃん万十　浅草店,35.712017,139.797058,point,浅草一丁目３２番１３号,台東区,浅草,2075,台東区 食品衛生営業施設一覧,43,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,日本マクドナルド㈱浅草店,35.711758,139.797226,point,浅草一丁目３３番３号,台東区,浅草,2096,台東区 食品衛生営業施設一覧,59,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,祇園京くらら,35.711758,139.797226,point,浅草一丁目３３番３号,台東区,浅草,2096,台東区 食品衛生営業施設一覧,59,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,祇園京くらら　浅草店,35.711758,139.797226,point,浅草一丁目３３番３号,台東区,浅草,2096,台東区 食品衛生営業施設一覧,59,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ニューライト,35.711842,139.797119,point,浅草一丁目３３番４号,台東区,浅草,2084,台東区 食品衛生営業施設一覧,47,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,和風喫茶　鉢の木,35.712315,139.797424,point,浅草一丁目３４番７号,台東区,浅草,2102,台東区 食品衛生営業施設一覧,88,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＣＯＦＦＥＥＳＨＯＰ　シルク,35.712223,139.797684,point,浅草一丁目３４番９号,台東区,浅草,2127,台東区 食品衛生営業施設一覧,104,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,和風御茶処　茜,35.712223,139.797684,point,浅草一丁目３４番９号,台東区,浅草,2127,台東区 食品衛生営業施設一覧,104,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,代官山　Ｃａｎｄｙ　ａｐｐｌｅ　浅草店,35.712223,139.797684,point,浅草一丁目３４番９号,台東区,浅草,2127,台東区 食品衛生営業施設一覧,104,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草　琥珀堂　１階,35.712666,139.797638,point,浅草一丁目３５番８号,台東区,浅草,2114,台東区 食品衛生営業施設一覧,127,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草　琥珀堂　２階,35.712666,139.797638,point,浅草一丁目３５番８号,台東区,浅草,2114,台東区 食品衛生営業施設一覧,127,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ミルクホール　ラ・プラージュ,35.712433,139.797699,point,浅草一丁目３５番１０号,台東区,浅草,2124,台東区 食品衛生営業施設一覧,116,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＢＵＴＴＥＲ　ＪＵＷＥＲ,35.712505,139.796646,point,浅草一丁目３６番４号,台東区,浅草,2029,台東区 食品衛生営業施設一覧,67,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,アモール,35.712498,139.797119,point,浅草一丁目３６番１１号,台東区,浅草,2071,台東区 食品衛生営業施設一覧,81,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,アイスの沼,35.712776,139.795532,point,浅草一丁目３８番１０号,台東区,浅草,1925,台東区 食品衛生営業施設一覧,137,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ローヤル珈琲店,35.712742,139.794388,point,浅草一丁目３９番７号,台東区,浅草,1823,台東区 食品衛生営業施設一覧,221,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草苺座　伝法院通り店,35.712807,139.794662,point,浅草一丁目３９番１０号,台東区,浅草,1847,台東区 食品衛生営業施設一覧,202,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,１００８　浅草店,35.712799,139.794815,point,浅草一丁目３９番１１号,台東区,浅草,1860,台東区 食品衛生営業施設一覧,190,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,雷,35.712799,139.794815,point,浅草一丁目３９番１１号,台東区,浅草,1860,台東区 食品衛生営業施設一覧,190,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,のたじカフェ,35.712715,139.794037,point,浅草一丁目４０番２号,台東区,浅草,1793,台東区 食品衛生営業施設一覧,249,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｂｅｉｊｕ　ｏｕ　Ｂｅｉｊｏ,35.712875,139.794083,point,浅草一丁目４０番５号,台東区,浅草,1794,台東区 食品衛生営業施設一覧,252,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,花の木コーヒー,35.712875,139.794083,point,浅草一丁目４０番５号,台東区,浅草,1794,台東区 食品衛生営業施設一覧,252,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,軽食と喫茶　ベル,35.713078,139.793716,point,浅草一丁目４１番５号,台東区,浅草,1757,台東区 食品衛生営業施設一覧,291,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｌｉｔｔｌｅ　Ｃａｆｅ　六平くん,35.713078,139.793716,point,浅草一丁目４１番５号,台東区,浅草,1757,台東区 食品衛生営業施設一覧,291,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草ＤＯＮ,35.713223,139.793777,point,浅草一丁目４１番７号,台東区,浅草,1760,台東区 食品衛生営業施設一覧,294,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,アリランホットドック,35.713154,139.793915,point,浅草一丁目４１番８号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,280,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,天国,35.713078,139.794052,point,浅草一丁目４１番９号,台東区,浅草,1787,台東区 食品衛生営業施設一覧,265,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草クレープ,35.713078,139.794052,point,浅草一丁目４１番９号,台東区,浅草,1787,台東区 食品衛生営業施設一覧,265,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,門仲どらやき　どら山　浅草店,35.713161,139.793289,point,浅草一丁目４２番４号,台東区,浅草,1718,台東区 食品衛生営業施設一覧,330,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,東洋館内売店,35.71349,139.793182,point,浅草一丁目４３番１２号,台東区,浅草,1703,台東区 食品衛生営業施設一覧,350,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草苺座,35.712788,139.797302,point,浅草二丁目１番３号,台東区,浅草,2082,台東区 食品衛生営業施設一覧,117,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,コーヒーショップ　カリブ,35.712822,139.797073,point,浅草二丁目２番１号,台東区,浅草,2061,台東区 食品衛生営業施設一覧,111,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,雷一茶　伝法院通り店,35.712841,139.796906,point,浅草二丁目２番２号,台東区,浅草,2046,台東区 食品衛生営業施設一覧,108,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,大正ロマン館,35.712933,139.796692,point,浅草二丁目２番４号,台東区,浅草,2025,台東区 食品衛生営業施設一覧,115,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,キャンデー,35.713062,139.796707,point,浅草二丁目２番５号,台東区,浅草,2025,台東区 食品衛生営業施設一覧,130,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,よ兵衛,35.713326,139.796738,point,浅草二丁目２番７号,台東区,浅草,2024,台東区 食品衛生営業施設一覧,155,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,木村家本店　支店,35.71352,139.796844,point,浅草二丁目２番９号,台東区,浅草,2031,台東区 食品衛生営業施設一覧,134,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,茶和々　浅草店,35.713509,139.796997,point,浅草二丁目２番１０号,台東区,浅草,2044,台東区 食品衛生営業施設一覧,136,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,青柳総本家　浅草店,35.713154,139.797195,point,浅草二丁目２番１４号,台東区,浅草,2067,台東区 食品衛生営業施設一覧,149,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草ちょうちんもなか,35.712856,139.796585,point,浅草二丁目３番１号,台東区,浅草,2017,台東区 食品衛生営業施設一覧,106,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,あげまんじゅう九重,35.712856,139.796585,point,浅草二丁目３番１号,台東区,浅草,2017,台東区 食品衛生営業施設一覧,106,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,鳩家,35.71286,139.796219,point,浅草二丁目３番３号,台東区,浅草,1984,台東区 食品衛生営業施設一覧,112,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,かねすえ浅草伝法院通り店,35.71286,139.796219,point,浅草二丁目３番３号,台東区,浅草,1984,台東区 食品衛生営業施設一覧,112,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,成星東京,35.71286,139.796219,point,浅草二丁目３番３号,台東区,浅草,1984,台東区 食品衛生営業施設一覧,112,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,豊福,35.712856,139.796036,point,浅草二丁目３番４号,台東区,浅草,1968,台東区 食品衛生営業施設一覧,118,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,芋ぴっぴ。浅草店,35.714176,139.794571,point,浅草二丁目３番２４号,台東区,浅草,1819,台東区 食品衛生営業施設一覧,206,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,もちにゃん焼き　浅草本店,35.714226,139.794724,point,浅草二丁目３番２５号,台東区,浅草,1832,台東区 食品衛生営業施設一覧,191,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ジラッファ浅草店,35.71426,139.794891,point,浅草二丁目３番２６号,台東区,浅草,1847,台東区 食品衛生営業施設一覧,175,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＬＰＣ　ＪＡＰＡＮ　ＳＴＵＤＩＯ　浅草店,35.714409,139.797684,point,浅草二丁目３番６１号,台東区,浅草,2097,台東区 食品衛生営業施設一覧,91,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,純喫茶　待合室,35.713249,139.793945,point,浅草二丁目４番３号,台東区,浅草,1775,台東区 食品衛生営業施設一覧,283,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,時空館,35.713249,139.793945,point,浅草二丁目４番３号,台東区,浅草,1775,台東区 食品衛生営業施設一覧,283,仲見世通り
飲食店,食べる,飲食店営業（一般・軽食喫茶）,イシイの甘栗　浅草六区店,35.713501,139.793518,point,浅草二丁目４番６号,台東区,浅草,1733,台東区 食品衛生営業施設一覧,322,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,錦一葉　浅草店,35.713612,139.793427,point,浅草二丁目５番５号,台東区,浅草,1723,台東区 食品衛生営業施設一覧,324,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ゑびす屋珈琲,35.713947,139.7939,point,浅草二丁目６番２号,台東区,浅草,1761,台東区 食品衛生営業施設一覧,271,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,小春,35.713928,139.793396,point,浅草二丁目６番７号,台東区,浅草,1716,台東区 食品衛生営業施設一覧,315,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,アンナのクレープ　しゃぼん,35.71447,139.793854,point,浅草二丁目６番１４号,台東区,浅草,1752,台東区 食品衛生営業施設一覧,263,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｊａｚｚｙ,35.71447,139.793854,point,浅草二丁目６番１４号,台東区,浅草,1752,台東区 食品衛生営業施設一覧,263,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｆｕｇｌｅｎ　Ａｓａｋｕｓａ,35.71447,139.793976,point,浅草二丁目６番１５号,台東区,浅草,1763,台東区 食品衛生営業施設一覧,252,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＳＡＵＮＡ　ＲＥＳＥＴ　Ｐｉｎｔ,35.71447,139.793976,point,浅草二丁目６番１５号,台東区,浅草,1763,台東区 食品衛生営業施設一覧,252,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,お濃茶スイーツ専門店　雷一茶　お抹茶体験店,35.71442,139.795151,point,浅草二丁目７番３号,台東区,浅草,1869,台東区 食品衛生営業施設一覧,148,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,お濃茶スイーツ工房,35.71442,139.795151,point,浅草二丁目７番３号,台東区,浅草,1869,台東区 食品衛生営業施設一覧,148,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草茶屋　たばねのし,35.71426,139.794525,point,浅草二丁目７番７号,台東区,浅草,1814,台東区 食品衛生営業施設一覧,207,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草花月堂,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草お祭りぐるめ,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,喫茶　サニー,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,観光案内処　ふくろう屋,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｂａｌｅｉｎｅ　浅草店,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草Ｃａｎでぃ,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＨＯＫＫＡＩＤＯ　ＭＩＬＫ　ＢＡＲ,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,甘紋の香,35.714573,139.794113,point,浅草二丁目７番１３号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,239,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,粋継,35.715256,139.794052,point,浅草二丁目７番１９号,台東区,浅草,1766,台東区 食品衛生営業施設一覧,251,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,小麦の奴隷　浅草店,35.715256,139.794052,point,浅草二丁目７番１９号,台東区,浅草,1766,台東区 食品衛生営業施設一覧,251,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＭＡＴＣＨＡＭＯＮ浅草花やしき通り店,35.715256,139.794052,point,浅草二丁目７番１９号,台東区,浅草,1766,台東区 食品衛生営業施設一覧,251,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,珈琲店　けやき,35.715202,139.794373,point,浅草二丁目７番２１号,台東区,浅草,1795,台東区 食品衛生営業施設一覧,221,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,寿清庵,35.715202,139.794373,point,浅草二丁目７番２１号,台東区,浅草,1795,台東区 食品衛生営業施設一覧,221,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｋ＇ｓキッチン浅草花やしき店,35.715176,139.794525,point,浅草二丁目７番２２号,台東区,浅草,1809,台東区 食品衛生営業施設一覧,207,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,下町ばなな,35.715176,139.794525,point,浅草二丁目７番２２号,台東区,浅草,1809,台東区 食品衛生営業施設一覧,207,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ａｇｅ．３　ＡＳＡＫＵＳＡ,35.715176,139.794525,point,浅草二丁目７番２２号,台東区,浅草,1809,台東区 食品衛生営業施設一覧,207,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,株式会社　アイエーシー・マルセ,35.714729,139.793457,point,浅草二丁目８番６号,台東区,浅草,1714,台東区 食品衛生営業施設一覧,297,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＳＨＯＧＵＮ　ＢＵＲＧＥＲ　浅草,35.71476,139.793289,point,浅草二丁目９番１３号,台東区,浅草,1699,台東区 食品衛生営業施設一覧,313,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,かぼちゃの花,35.714272,139.793243,point,浅草二丁目１０番１２号,台東区,浅草,1699,台東区 食品衛生営業施設一覧,321,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,?臼庵,35.713745,139.792786,point,浅草二丁目１１番１号,台東区,浅草,1664,台東区 食品衛生営業施設一覧,374,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,焼肉１２５,35.714039,139.792892,point,浅草二丁目１１番１３号,台東区,浅草,1670,台東区 食品衛生営業施設一覧,356,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,喫茶　ブラザー,35.715286,139.792816,point,浅草二丁目１３番２号,台東区,浅草,1654,台東区 食品衛生営業施設一覧,361,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草おにぎり　はるちゃん,35.715488,139.79277,point,浅草二丁目１３番４号,台東区,浅草,1649,台東区 食品衛生営業施設一覧,369,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,喫茶Ｐ,35.715336,139.793472,point,浅草二丁目１４番１号,台東区,浅草,1713,台東区 食品衛生営業施設一覧,304,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,レイラ,35.715607,139.79364,point,浅草二丁目１４番１２号,台東区,浅草,1728,台東区 食品衛生営業施設一覧,298,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,フルーツパーラー　ゴトー,35.715717,139.793762,point,浅草二丁目１５番４号,台東区,浅草,1739,台東区 食品衛生営業施設一覧,292,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ふくろうカフェＯ’Ｚ,35.716061,139.793961,point,浅草二丁目１６番５号,台東区,浅草,1758,台東区 食品衛生営業施設一覧,293,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＪＡＺＯＯ,35.716953,139.792862,point,浅草二丁目１９番５号,台東区,浅草,1665,台東区 食品衛生営業施設一覧,430,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,なごむカフェ,35.716587,139.793625,point,浅草二丁目２２番５号,台東区,浅草,1730,台東区 食品衛生営業施設一覧,350,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ｖｅｇａｎ　ｃｈｕｒｒｏｓ,35.716888,139.793839,point,浅草二丁目２２番８号,台東区,浅草,1752,台東区 食品衛生営業施設一覧,357,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,エイム,35.716648,139.793976,point,浅草二丁目２２番１１号,台東区,浅草,1762,台東区 食品衛生営業施設一覧,330,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,エロイーズカフェ　東京浅草店,35.716534,139.795258,point,浅草二丁目２７番１０号,台東区,浅草,1877,台東区 食品衛生営業施設一覧,243,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,フードコート　ＫｉＫｉ,35.715191,139.794983,point,浅草二丁目２８番１号,台東区,浅草,1850,台東区 食品衛生営業施設一覧,168,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ドムドムハンバーガー　浅草花やしき店,35.715191,139.794983,point,浅草二丁目２８番１号,台東区,浅草,1850,台東区 食品衛生営業施設一覧,168,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,たい焼き　さわ田　浅草花やしき店,35.715275,139.794327,point,浅草二丁目２８番５号,台東区,浅草,1790,台東区 食品衛生営業施設一覧,227,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,フェブラリーコーヒーロースタリー,35.716042,139.795395,point,浅草二丁目２８番１８号,台東区,浅草,1887,台東区 食品衛生営業施設一覧,191,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｓｕｋｅｍａｓａ　Ｃｏｆｆｅｅ,35.715084,139.795425,point,浅草二丁目２９番２号,台東区,浅草,1890,台東区 食品衛生営業施設一覧,126,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,定食　芳の,35.715118,139.795242,point,浅草二丁目２９番３号,台東区,浅草,1873,台東区 食品衛生営業施設一覧,143,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,足湯カフェ　すくなひこな,35.715649,139.795502,point,浅草二丁目２９番８号,台東区,浅草,1896,台東区 食品衛生営業施設一覧,153,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,あさくさ　栄,35.715878,139.795975,point,浅草二丁目２９番１６号,台東区,浅草,1939,台東区 食品衛生営業施設一覧,147,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,寄り道,35.715229,139.795807,point,浅草二丁目２９番２１号,台東区,浅草,1924,台東区 食品衛生営業施設一覧,102,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,コロラド浅草店,35.715611,139.798447,point,浅草二丁目３２番１０号,台東区,浅草,2162,台東区 食品衛生営業施設一覧,182,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ｆｅｂ‘ｓ　ｃｏｆｆｅｅ,35.715984,139.798492,point,浅草三丁目１番１号,台東区,浅草,2166,台東区 食品衛生営業施設一覧,211,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＡＳＡＫＵＳＡ　ＬＯＣＡＬ　ＢＵＲＧＥＲ,35.716076,139.798309,point,浅草三丁目１番３号,台東区,浅草,2150,台東区 食品衛生営業施設一覧,206,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,壽々喜園,35.71632,139.796982,point,浅草三丁目４番３号,台東区,浅草,2031,台東区 食品衛生営業施設一覧,179,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,雷５６５６会館,35.716549,139.796082,point,浅草三丁目６番１号,台東区,浅草,1951,台東区 食品衛生営業施設一覧,212,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ロッジ　赤石,35.717003,139.795044,point,浅草三丁目８番４号,台東区,浅草,1861,台東区 食品衛生営業施設一覧,297,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,３ＳＯ　Ｃａｆｅ,35.717461,139.793701,point,浅草三丁目１５番２号,台東区,浅草,1746,台東区 食品衛生営業施設一覧,411,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,オカオカハウス,35.717461,139.793701,point,浅草三丁目１５番２号,台東区,浅草,1746,台東区 食品衛生営業施設一覧,411,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＴＨＥ　ＢＵＲＧＥＲ　ＣＲＡＦＴ,35.717354,139.794388,point,浅草三丁目１７番３号,台東区,浅草,1806,台東区 食品衛生営業施設一覧,362,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草　帆のる　ぷれみあ　はなれ,35.717354,139.794388,point,浅草三丁目１７番３号,台東区,浅草,1806,台東区 食品衛生営業施設一覧,362,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,マメココロ／ＡＳＡＸＡ,35.717308,139.795105,point,浅草三丁目１８番９号,台東区,浅草,1870,台東区 食品衛生営業施設一覧,324,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,茶屋　陽だまり,35.717247,139.796005,point,浅草三丁目２０番８号,台東区,浅草,1950,台東区 食品衛生営業施設一覧,289,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,茶道具　かきぬま,35.717045,139.796326,point,浅草三丁目２１番９号,台東区,浅草,1977,台東区 食品衛生営業施設一覧,261,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,㈲梅むら,35.716778,139.796814,point,浅草三丁目２２番１２号,台東区,浅草,2019,台東区 食品衛生営業施設一覧,229,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,栗歩　浅草店,35.716778,139.797577,point,浅草三丁目２４番８号,台東区,浅草,2088,台東区 食品衛生営業施設一覧,241,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,壽々喜園,35.71756,139.797546,point,浅草三丁目３１番５号,台東区,浅草,2092,台東区 食品衛生営業施設一覧,324,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,菓子工房　ルスルス,35.717495,139.797791,point,浅草三丁目３１番７号,台東区,浅草,2113,台東区 食品衛生営業施設一覧,323,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｃａｆ?　晴蔵　－Ｈａｌｅｋｕｒａ－,35.717339,139.796188,point,浅草三丁目３４番２号,台東区,浅草,1968,台東区 食品衛生営業施設一覧,296,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,コーヒーラウンジ　ジョイ,35.71806,139.795029,point,浅草三丁目３７番６号,台東区,浅草,1873,台東区 食品衛生営業施設一覧,403,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＶＥＲＴ　はなれ,35.717659,139.794708,point,浅草三丁目３８番１号,台東区,浅草,1839,台東区 食品衛生営業施設一覧,375,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,八七子,35.717659,139.794708,point,浅草三丁目３８番１号,台東区,浅草,1839,台東区 食品衛生営業施設一覧,375,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,珈琲舎　ダンケ,35.71838,139.793854,point,浅草三丁目４０番８号,台東区,浅草,1774,台東区 食品衛生営業施設一覧,484,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ＲＡＦＴ,35.718098,139.793213,point,浅草三丁目４１番３号,台東区,浅草,1712,台東区 食品衛生営業施設一覧,493,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,Ｃｏｌｌｉｎａ,35.717815,139.798706,point,浅草四丁目２番１２号,台東区,浅草,2199,台東区 食品衛生営業施設一覧,387,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,浅草よろず茶屋　４４４,35.718002,139.798035,point,浅草四丁目４番４号,台東区,浅草,2141,台東区 食品衛生営業施設一覧,383,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ｃａｆｅ　ｍｉｃｈｉｋｕｓａ,35.718311,139.79776,point,浅草四丁目６番５号,台東区,浅草,2121,台東区 食品衛生営業施設一覧,410,浅草寺
飲食店,食べる,飲食店営業（一般・軽食喫茶）,ａｎｎｏｒｕｍ,35.718033,139.797607,point,浅草四丁目７番１１号,台東区,浅草,2104,台東区 食品衛生営業施設一覧,376,浅草寺
